"model_name","dataset","rule_name","threshold_rule","flagged_fraction","f2_score","pr_auc","roc_auc","brier_score","calibration_intercept","calibration_slope","sensitivity","specificity","ppv","npv","threshold","n","events"
"stacked_logistic","internal_test_ensemble","grid",0.12,0.52760736196319,0.405660377358491,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.632352941176471,0.489311163895487,0.166666666666667,0.891774891774892,0.12,489,68
"stacked_logistic","internal_test_ensemble","grid",0.13,0.449897750511247,0.416666666666667,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.602941176470588,0.574821852731591,0.186363636363636,0.899628252788104,0.13,489,68
"stacked_logistic","internal_test_ensemble","grid",0.14,0.384458077709611,0.434782608695652,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.588235294117647,0.648456057007126,0.212765957446809,0.906976744186046,0.14,489,68
"stacked_logistic","internal_test_ensemble","grid",0.15,0.302658486707566,0.392857142857143,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.485294117647059,0.726840855106888,0.222972972972973,0.897360703812317,0.15,489,68
"stacked_logistic","internal_test_ensemble","grid",0.16,0.23721881390593,0.373711340206186,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.426470588235294,0.793349168646081,0.25,0.89544235924933,0.16,489,68
"stacked_logistic","internal_test_ensemble","grid",0.17,0.194274028629857,0.326975476839237,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.352941176470588,0.831353919239905,0.252631578947368,0.888324873096447,0.17,489,68
"stacked_logistic","internal_test_ensemble","grid",0.18,0.149284253578732,0.27536231884058,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.279411764705882,0.871733966745843,0.26027397260274,0.882211538461538,0.18,489,68
"stacked_logistic","internal_test_ensemble","grid",0.19,0.120654396728016,0.226586102719033,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.220588235294118,0.895486935866983,0.254237288135593,0.876744186046512,0.19,489,68
"stacked_logistic","internal_test_ensemble","grid",0.2,0.0940695296523517,0.20440251572327,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.191176470588235,0.921615201900237,0.282608695652174,0.875846501128668,0.2,489,68
"stacked_logistic","internal_test_ensemble","grid",0.21,0.0838445807770961,0.191693290734824,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.176470588235294,0.931116389548694,0.292682926829268,0.875,0.21,489,68
"stacked_logistic","internal_test_ensemble","grid",0.22,0.0736196319018405,0.178571428571429,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.161764705882353,0.94061757719715,0.305555555555556,0.874172185430464,0.22,489,68
"stacked_logistic","internal_test_ensemble","grid",0.23,0.0613496932515337,0.165562913907285,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.147058823529412,0.95249406175772,0.333333333333333,0.873638344226579,0.23,489,68
"stacked_logistic","internal_test_ensemble","grid",0.24,0.0449897750511247,0.136054421768707,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.117647058823529,0.966745843230404,0.363636363636364,0.87152034261242,0.24,489,68
"stacked_logistic","internal_test_ensemble","grid",0.25,0.032719836400818,0.104166666666667,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0882352941176471,0.97624703087886,0.375,0.86892177589852,0.25,489,68
"stacked_logistic","internal_test_ensemble","grid",0.26,0.0286298568507157,0.104895104895105,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0882352941176471,0.980997624703088,0.428571428571429,0.869473684210526,0.26,489,68
"stacked_logistic","internal_test_ensemble","grid",0.27,0.0265848670756646,0.105263157894737,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0882352941176471,0.983372921615202,0.461538461538462,0.869747899159664,0.27,489,68
"stacked_logistic","internal_test_ensemble","grid",0.28,0.0245398773006135,0.0880281690140845,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0735294117647059,0.983372921615202,0.416666666666667,0.867924528301887,0.28,489,68
"stacked_logistic","internal_test_ensemble","grid",0.29,0.0224948875255624,0.0706713780918728,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0588235294117647,0.983372921615202,0.363636363636364,0.866108786610879,0.29,489,68
"stacked_logistic","internal_test_ensemble","grid",0.3,0.0224948875255624,0.0706713780918728,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0588235294117647,0.983372921615202,0.363636363636364,0.866108786610879,0.3,489,68
"stacked_logistic","internal_test_ensemble","grid",0.31,0.0224948875255624,0.0706713780918728,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0588235294117647,0.983372921615202,0.363636363636364,0.866108786610879,0.31,489,68
"stacked_logistic","internal_test_ensemble","grid",0.32,0.0204498977505112,0.0709219858156028,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0588235294117647,0.985748218527316,0.4,0.866388308977035,0.32,489,68
"stacked_logistic","internal_test_ensemble","grid",0.33,0.0184049079754601,0.0711743772241993,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0588235294117647,0.98812351543943,0.444444444444444,0.866666666666667,0.33,489,68
"stacked_logistic","internal_test_ensemble","grid",0.34,0.0184049079754601,0.0711743772241993,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0588235294117647,0.98812351543943,0.444444444444444,0.866666666666667,0.34,489,68
"stacked_logistic","internal_test_ensemble","grid",0.35,0.0184049079754601,0.0711743772241993,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0588235294117647,0.98812351543943,0.444444444444444,0.866666666666667,0.35,489,68
"stacked_logistic","internal_test_ensemble","grid",0.36,0.0143149284253579,0.0716845878136201,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0588235294117647,0.992874109263658,0.571428571428571,0.867219917012448,0.36,489,68
"stacked_logistic","internal_test_ensemble","grid",0.37,0.0143149284253579,0.0716845878136201,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0588235294117647,0.992874109263658,0.571428571428571,0.867219917012448,0.37,489,68
"stacked_logistic","internal_test_ensemble","grid",0.38,0.0122699386503067,0.0719424460431655,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0588235294117647,0.995249406175772,0.666666666666667,0.867494824016563,0.38,489,68
"stacked_logistic","internal_test_ensemble","grid",0.39,0.0122699386503067,0.0719424460431655,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0588235294117647,0.995249406175772,0.666666666666667,0.867494824016563,0.39,489,68
